track_id,track_name,track_artist,popularity_2023,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_2025,season,year,period,popularity_categorized
6VCeEqyExn5hfV1dBsGDIm,fave thing,funky notes,56,0ecADXvGhKIWjKDwX37Aox,fave thing,2019-11-01,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.52,0.403,4,-13.17,0,0.274,0.212,0.000528,0.139,0.233,169.471,184000,24,Autumn,2019,2010s,hardly recognizable
7bJ4RdquDO1A29rJ34tiMz,sada,furino,54,1alrJ841wrZewCQYfqwtVs,sada,2019-11-01,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.625,0.456,4,-8.622,0,0.118,0.936,0.0226,0.105,0.0694,143.552,124184,12,Autumn,2019,2010s,hardly recognizable
4pMEp90aY5XZcQQGaH7ahu,german,no money enterprise,69,2IcNzRSCb0FrZ7h3uP64TN,german,2019-11-01,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.786,0.847,11,-6.365,0,0.141,0.0983,1.22e-06,0.212,0.509,139.904,234791,0,Autumn,2019,2010s,hardly recognizable
0rtcarwfcStWL5UMNFg8sx,preacher man,swidt,43,1UyDYflraRDX8feuSfVyXe,preacher man,2019-11-01,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.746,0.542,8,-9.917,1,0.233,0.0929,0.0,0.0714,0.923,139.957,200191,11,Autumn,2019,2010s,hardly recognizable
50ly1zllYjItP5APekmnuA,udsigt,zk,55,3HVHQh8ViQhitJil4QmMqR,udsigt,2019-11-01,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.617,0.537,10,-5.02,0,0.378,0.0754,0.0,0.106,0.929,132.458,165227,31,Autumn,2019,2010s,famous
7CzSP7spDpZBP8edbtPIwI,unnormal,raf camora,74,3Fk5IcqWhA5DknM1ePJ2YC,zenit,2019-11-01,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.658,0.73,10,-6.002,0,0.252,0.448,0.00339,0.193,0.447,88.894,199875,0,Autumn,2019,2010s,hardly recognizable
3SPZdVvPhIS14YlTyF1yH9,no me venga a decír,neztor mvl,38,15zQg40DBCZNSZmkyKN900,no me venga a decír,2019-11-01,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.799,0.569,0,-7.801,1,0.405,0.0269,0.0,0.104,0.893,155.936,219712,22,Autumn,2019,2010s,hardly recognizable
28rT6KZftud6P93LetVrPD,barbie doll,the trash mermaids,41,5lQPljwSEuzu1XYbmRIKcL,barbie doll,2019-11-01,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.496,0.819,7,-3.892,1,0.0793,0.016,3.1e-06,0.0738,0.541,132.04,134240,0,Autumn,2019,2010s,hardly recognizable
0qk9b7oyVmgVVG0P2shD0o,behind me,lil bike,35,2UYa5QQn6lwMj0Kgz6WcoP,behind me,2019-11-01,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.874,0.758,0,-6.691,1,0.374,0.00343,0.0,0.105,0.823,126.056,201352,3,Autumn,2019,2010s,hardly recognizable
67jrhonxy8Bgdqs3BxeHZb,hustle,billy marchiafava,60,3i1iDJ2x5QeWmtHqZVh7JA,hustle,2019-11-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.792,0.629,11,-7.612,0,0.317,0.255,0.0,0.055,0.382,119.987,96000,0,Autumn,2019,2010s,hardly recognizable
56AMYGJzxBO6p8v0wEe9de,hot (remix) [feat. gunna and travis scott],young thug,86,7hXWMVDn9SVV7zNYiQGvWO,hot (remix) [feat. gunna and travis scott],2019-11-01,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,57,Autumn,2019,2010s,famous
5GILvZyGhTZ9z39AdIsB57,bad bad bad,kalli,57,6W1oIR6Hh8K4gWwmeMeeE7,bad bad bad,2019-11-01,Trapperz Brasil,37i9dQZF1DWWr5uieiPUVM,rap,trap,0.906,0.447,1,-11.407,0,0.0673,0.123,0.0,0.118,0.817,120.978,152500,0,Autumn,2019,2010s,hardly recognizable
7AeZLGFFa1CYSret0vadfy,adelanto,chris wandell,46,622XrNzEz8Edqemyn8V829,adelanto,2019-11-01,Trap Land,37i9dQZF1DXde9tuMHuIsj,rap,trap,0.83,0.633,1,-5.887,1,0.0404,0.469,0.000302,0.137,0.37,110.038,175170,13,Autumn,2019,2010s,hardly recognizable
6JFR03uLMNMmZ3vgiXwskq,perdón,duki,61,1SbMoaKFJWo8u1tb2dAgHt,súper sangre joven,2019-11-01,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.749,0.689,7,-5.743,1,0.101,0.246,0.000231,0.229,0.632,74.974,218639,46,Autumn,2019,2010s,famous
0mke2MXjPsEipNCtDUu7m6,so sad,mike vallas,43,6MOHZZMaMEWITBc6ZNJwmD,so sad,2019-11-01,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.401,0.308,6,-12.464,1,0.117,0.389,0.0057,0.143,0.205,147.314,169079,0,Autumn,2019,2010s,hardly recognizable
55OVm2ZfT6oj0WdN64tSws,what you're made of,arrested youth,50,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.792,0.682,10,-5.293,1,0.0299,0.128,0.0,0.0793,0.775,93.973,188166,0,Autumn,2019,2010s,hardly recognizable
6lvaLDCPjbxhC8EmNVHfIO,dig,arrested youth,55,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.595,0.928,0,-4.825,1,0.0821,0.0316,0.0,0.217,0.72,145.068,174780,0,Autumn,2019,2010s,hardly recognizable
4poqovyJtmlKMDnSz6QwsE,the kid i used to know,arrested youth,50,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.638,0.776,9,-4.61,1,0.083,0.0731,1.9e-06,0.18,0.267,160.1,145801,0,Autumn,2019,2010s,hardly recognizable
6xKajuvfA6d4mfv7HhxYp2,desde que te conocí,jonna torres,37,1NI73Vp4Uq9Z1CcfwhSnHv,desde que te conocí,2019-11-01,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,0.582,0.676,1,-7.707,0,0.251,0.365,0.0,0.103,0.493,181.435,205714,1,Autumn,2019,2010s,hardly recognizable
6OWwrGLVeyTgVqJK5j0rT9,te traje flores,duki,62,1SbMoaKFJWo8u1tb2dAgHt,súper sangre joven,2019-11-01,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.831,0.79,2,-5.09,0,0.0823,0.284,0.000469,0.204,0.647,100.03,122482,54,Autumn,2019,2010s,famous
02fPJUlHDeH46EB1dHrgmZ,crema,owin,43,281103RQ7mvsWEDvJHik6s,crema,2019-11-01,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.853,0.86,1,0.326,1,0.134,0.0287,0.0,0.0744,0.534,135.95,224812,0,Autumn,2019,2010s,hardly recognizable
7rwW1Si2yr1dlLj6G2eDnU,segundo andar,kiaz,50,0j60tsSAY0XUmuYuESyFoL,segundo andar,2019-11-01,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.81,0.336,9,-14.252,0,0.189,0.203,0.0,0.0746,0.409,130.028,234462,0,Autumn,2019,2010s,hardly recognizable
0BRakNJ3ZTNYKGsJGQpBc4,se joga,3 tenores,40,4ZNwjMsz9Pi2c0xrbyzvCm,se joga,2019-11-01,Trap Funk,37i9dQZF1DWTGaQ84g8alz,rap,trap,0.494,0.554,11,-9.284,0,0.31,0.384,0.0,0.145,0.45,88.052,217184,0,Autumn,2019,2010s,hardly recognizable
26bstLPzCvzYu6A8beXhdl,nuisance,tafi,23,2nawM7MzOEODCNcI80iRip,death by desire,2019-11-01,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.647,0.579,0,-9.796,1,0.0439,0.0323,0.0,0.0909,0.558,160.059,198609,2,Autumn,2019,2010s,hardly recognizable
378yquDsw6F67Dgq9tnQ0X,sideshow,jutes,53,6N88QT6Jc2WIg1OpZj8CWZ,sideshow,2019-11-01,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.645,0.844,1,-5.783,1,0.086,0.0168,0.0,0.0957,0.756,160.049,139712,0,Autumn,2019,2010s,hardly recognizable
2NSWi83peog6gHerzlMCqU,love me more,trippie redd,77,6DNpFe4WAWTa84I6JBuey6,love me more,2019-11-01,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,0.247,83.381,143713,0,Autumn,2019,2010s,hardly recognizable
5bRVVn6Q1SKqgV1EMkYC2p,sabdoy,knust,41,2A9BAdf6J7xd3dZrVrLyQu,sabdoy,2019-11-01,Dose Trap,37i9dQZF1DWWlW7KLhEhCZ,rap,trap,0.645,0.594,0,-7.666,1,0.0418,0.0741,0.000831,0.068,0.32,103.029,145542,17,Autumn,2019,2010s,hardly recognizable
0DosTwoHVAziTd3GfQNIef,triple helix,killy,63,179HUK6fB1EVigC2PBILtG,triple helix,2019-11-01,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.922,0.448,0,-9.197,0,0.309,0.231,0.0,0.246,0.233,130.017,142053,30,Autumn,2019,2010s,hardly recognizable
56AMYGJzxBO6p8v0wEe9de,hot (remix) [feat. gunna and travis scott],young thug,86,7hXWMVDn9SVV7zNYiQGvWO,hot (remix) [feat. gunna and travis scott],2019-11-01,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,57,Autumn,2019,2010s,famous
6kdM8ydQjUwkGkxCozayJy,unbroken,bon jovi,56,6Udtg8gwu2x7Pf8Yaa1MWX,unbroken,2019-11-01,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,0.229,0.671,8,-5.567,1,0.0437,0.0787,0.0,0.1,0.412,69.922,367440,27,Autumn,2019,2010s,hardly recognizable
1t8VoYuUY5oA2QKbquMZQp,down came the rain,electric light orchestra,49,4JjLldxv4cJVhZpkyJIq4C,jeff lynne's elo - from out of nowhere,2019-11-01,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,0.548,0.823,0,-7.313,1,0.037,0.105,0.914,0.651,0.574,114.02,208093,23,Autumn,2019,2010s,hardly recognizable
0DERH4d9UnaJJuFoufN3dg,for one night only,simple minds,5,6fPxmq6Z9NsqiDjiGGkkaF,forty: the best of simple minds 1979-2019 (deluxe),2019-11-01,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,0.432,0.894,4,-6.606,1,0.0592,0.00213,0.000313,0.108,0.229,140.008,226680,0,Autumn,2019,2010s,hardly recognizable
2mYYk3wqFEERVj93fW05iM,yeah yeah,melanie?,33,4asSq2UZIYwyiuvctsj8Rq,yeah yeah,2019-11-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.419,0.694,0,-4.651,1,0.0332,0.0143,0.000585,0.243,0.362,186.135,177951,1,Autumn,2019,2010s,hardly recognizable
55OVm2ZfT6oj0WdN64tSws,what you're made of,arrested youth,50,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.792,0.682,10,-5.293,1,0.0299,0.128,0.0,0.0793,0.775,93.973,188166,0,Autumn,2019,2010s,hardly recognizable
3760Ge809Qt37dtRMHsG1f,expectations,arrested youth,41,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.672,0.857,9,-4.638,1,0.0628,0.0791,0.0,0.184,0.712,154.966,196280,0,Autumn,2019,2010s,hardly recognizable
4s7gALAaoVZZ1vNJsEGyiJ,psycho,travel with the sun,39,2N4gMxPAeHUYQL8QfcKOUG,psycho,2019-11-01,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.558,0.694,0,-7.565,1,0.0454,0.128,0.000271,0.182,0.175,100.048,216405,0,Autumn,2019,2010s,hardly recognizable
6gAnYT3Eh3uEQJbfGbXjnm,shine a light,travel with the sun,7,2N4gMxPAeHUYQL8QfcKOUG,psycho,2019-11-01,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.508,0.535,9,-5.49,0,0.0292,0.0575,0.0,0.308,0.314,107.721,200332,0,Autumn,2019,2010s,hardly recognizable
7nMrNxioYZvJDHkklyO1Cn,we hear you,travel with the sun,13,2N4gMxPAeHUYQL8QfcKOUG,psycho,2019-11-01,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.485,0.512,9,-7.069,1,0.034,0.00826,0.0,0.103,0.33,145.932,216917,0,Autumn,2019,2010s,hardly recognizable
6EIG6z3kmWu3aOzLAHHWV5,grayscale,travel with the sun,19,2N4gMxPAeHUYQL8QfcKOUG,psycho,2019-11-01,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.598,0.795,0,-5.856,0,0.0418,0.00451,1.53e-05,0.116,0.488,134.92,221262,0,Autumn,2019,2010s,hardly recognizable
5b44idJ3d0ethElH4Jw6uX,state of insanity,travel with the sun,12,2N4gMxPAeHUYQL8QfcKOUG,psycho,2019-11-01,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.353,0.635,11,-7.388,1,0.0351,0.000724,0.000231,0.226,0.146,159.925,210951,0,Autumn,2019,2010s,hardly recognizable
2YdyY8Wi7FmVcJ9oZqSBzf,retrograde,hudsun,30,10X5rFMlkKcxlbOoyGekvB,retrograde,2019-11-01,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.6,0.384,7,-6.344,0,0.036,0.00352,8.12e-05,0.0861,0.362,137.955,212600,34,Autumn,2019,2010s,famous
25RxRBQozMjDnKryWpnDKh,whyamisosadallthetime,molars,8,0MBOMQ5NHLt3ZmbA0bkR7g,whyamisosadallthetime,2019-11-01,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.569,0.892,11,-5.887,1,0.0534,0.00168,0.00098,0.175,0.366,88.952,173000,0,Autumn,2019,2010s,hardly recognizable
2D7vv36dTHmoozVTvQJUhC,dirt in my eyes,cold war kids,52,5DNTeZkF2jQFW6Kfgt2Jki,new age norms 1,2019-11-01,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.751,0.742,8,-5.015,0,0.0251,0.0189,0.000401,0.157,0.815,102.036,220400,0,Autumn,2019,2010s,hardly recognizable
6lvaLDCPjbxhC8EmNVHfIO,dig,arrested youth,55,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.595,0.928,0,-4.825,1,0.0821,0.0316,0.0,0.217,0.72,145.068,174780,0,Autumn,2019,2010s,hardly recognizable
0g9NUt0uI1HSWgkLynXRbP,victory,fire from the gods,51,0CCifzFS5hhc0DS5kZKcPr,american sun,2019-11-01,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.49,0.973,2,-3.843,1,0.324,0.00732,4.95e-05,0.752,0.389,145.067,206905,0,Autumn,2019,2010s,hardly recognizable
3tr6MkViU8Pn3pAUZ8nr9J,paranoia,hostile array,38,66firCKVJvVcpaKHKSJ2aH,paranoia,2019-11-01,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.42,0.961,4,-4.299,1,0.0904,5.76e-05,0.0236,0.287,0.477,165.056,230000,11,Autumn,2019,2010s,hardly recognizable
2mYYk3wqFEERVj93fW05iM,yeah yeah,melanie?,33,4asSq2UZIYwyiuvctsj8Rq,yeah yeah,2019-11-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.419,0.694,0,-4.651,1,0.0332,0.0143,0.000585,0.243,0.362,186.135,177951,1,Autumn,2019,2010s,hardly recognizable
55OVm2ZfT6oj0WdN64tSws,what you're made of,arrested youth,50,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.792,0.682,10,-5.293,1,0.0299,0.128,0.0,0.0793,0.775,93.973,188166,0,Autumn,2019,2010s,hardly recognizable
3760Ge809Qt37dtRMHsG1f,expectations,arrested youth,41,3sNTCjyuwEF5suVqmIx2Yg,sobville (episode i),2019-11-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.672,0.857,9,-4.638,1,0.0628,0.0791,0.0,0.184,0.712,154.966,196280,0,Autumn,2019,2010s,hardly recognizable
6ikqpsmK1si8HemHsocssD,quema,sotomayor,44,7vRod7kWz3RwGmSyMnob3b,quema,2019-11-01,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.837,0.603,2,-6.963,1,0.26,0.0875,1.76e-06,0.0716,0.591,96.916,206148,0,Autumn,2019,2010s,hardly recognizable
0vtC4wOu5qCztrJXvpWwZw,la futura,gio chamba,36,0eKsWBk0Z9G7qg6PPEzwXm,la futura,2019-11-01,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.786,0.821,10,-4.663,1,0.155,0.318,0.0,0.0696,0.604,88.002,267494,6,Autumn,2019,2010s,hardly recognizable
3fFwO4IdgnKsVWBJ094wTF,cacto,martte,34,7xDxGkdKlSjAwMAVfLU4ux,vem bem vindo,2019-11-01,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.6,0.783,0,-6.584,0,0.311,0.361,0.0,0.257,0.38,199.881,176144,0,Autumn,2019,2010s,hardly recognizable
47SEbR9MiQ1EYUxxkx3mRH,longe - acústico,lizandra,23,1u5h9VFKy3UxGPYW1bdEUA,longe (acústico),2019-11-01,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.434,0.22,0,-9.359,1,0.0356,0.911,0.0,0.117,0.307,96.114,139429,12,Autumn,2019,2010s,hardly recognizable
2s1tFUAu7atdMKuThwOJu7,hold on tight,sterkøl,50,4axHgjENevcklzGEabyFWG,hold on tight,2019-11-01,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.61,0.753,0,-5.688,1,0.119,0.0646,0.0,0.133,0.606,128.074,168751,22,Autumn,2019,2010s,hardly recognizable
1cKDIdp2Gsa5d7Pb2bv3K6,figured you out,kvr,51,4wmWFvCHjGnNWbQQyGvYLV,figured you out,2019-11-01,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.765,0.714,0,-7.462,0,0.0485,0.0618,0.0,0.111,0.363,113.003,184511,16,Autumn,2019,2010s,hardly recognizable
3iT2DE52a7FkqAJ89sPa5h,close to me,alex fosse,43,0yzLntAmAObE3tPpIGvHrM,close to me,2019-11-01,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.635,0.761,11,-6.971,1,0.113,0.0257,2.04e-06,0.103,0.337,99.917,167438,15,Autumn,2019,2010s,hardly recognizable
42x0UBMhimdj4cJI7R3tHp,like i love you,chris viviano,35,3JWTSYhROstK0g7qCfVC6Y,like i love you,2019-11-01,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.732,0.669,5,-4.663,0,0.0345,0.428,3.97e-06,0.0948,0.381,103.017,172443,9,Autumn,2019,2010s,hardly recognizable
6dvNENlPXw02bT5TiWiAMi,el vacile,systema solar,35,2b09ds6yCtGfJmyD5oguvO,el vacile,2019-11-01,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.783,0.803,1,-4.77,1,0.0983,0.0445,9.9e-06,0.065,0.841,119.988,222910,0,Autumn,2019,2010s,hardly recognizable
1ThRQyaQ01tscygb9IZVH6,la promesa,andrés cepeda,54,0Oi6fvWhLf79aWCKLp9oLM,la promesa,2019-11-01,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.62,0.865,9,-5.928,1,0.0775,0.159,0.0,0.152,0.934,192.1,184653,35,Autumn,2019,2010s,famous
21Lt7mVtIA5TpmT969Gncq,pecado y religión,charlie zaa,36,33JYmV0UfVj6tRbFx75CJC,pecado y religión,2019-11-01,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.671,0.728,2,-5.15,0,0.139,0.587,0.0,0.155,0.927,180.044,222231,10,Autumn,2019,2010s,hardly recognizable
5bXCZjkbFwB6TSOtWGTpUW,last goodbye,wave wave,49,5KWDchRrgN0LzrUiERGNi0,last goodbye,2019-11-01,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.705,0.644,11,-7.049,0,0.0362,0.241,0.0,0.155,0.521,114.991,164870,10,Autumn,2019,2010s,hardly recognizable
2KZ0nTA3FFMUj2TxxlkLTM,the sun,meynberg,48,20BvJvnLLjWDX8yL1XLTuf,the sun,2019-11-01,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.749,0.54,7,-8.025,1,0.0599,0.236,0.0142,0.388,0.404,116.006,178448,0,Autumn,2019,2010s,hardly recognizable
0cDumxvNKhydP1Cmon2S6E,dosis,dvicio,73,0gTAsJ7rKWbnHrZg8mOHVV,dosis,2019-11-01,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.747,0.772,4,-6.363,1,0.0481,0.149,1.07e-06,0.185,0.782,107.95,219189,43,Autumn,2019,2010s,famous
0Ao64XWY9rvsx4K0JmJ7Pv,no ha parado de llover (with sebastián yatra),maná,72,682Fbr5tuCp7QR5ZEOL2DU,no ha parado de llover,2019-11-01,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.61,0.664,0,-6.305,1,0.0319,0.173,0.0,0.0884,0.477,164.014,245210,51,Autumn,2019,2010s,famous
5stPVcRqb4qixbafP9e8lt,hola - remix,dalex,91,65Pp2tO1Ul66KcCmmkRGWZ,hola (remix),2019-11-01,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520,69,Autumn,2019,2010s,hit
0At9cDlKToU0y6y3095ROr,end of the world,odillia,35,446e5gQHD5Hfxkl9ptBeiw,end of the world,2019-11-01,F**KIN PERFECT,3CzQZEf6jmEjDmBIVO9rdR,latin,latin pop,0.81,0.764,0,-5.7,1,0.0981,0.549,1.23e-06,0.0925,0.697,110.063,194182,0,Autumn,2019,2010s,hardly recognizable
56AMYGJzxBO6p8v0wEe9de,hot (remix) [feat. gunna and travis scott],young thug,86,7hXWMVDn9SVV7zNYiQGvWO,hot (remix) [feat. gunna and travis scott],2019-11-01,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,57,Autumn,2019,2010s,famous
6VEocDLxvL0ShEXPDXxTL0,i'm on fire,alessia raisi,35,2YlDYkb49DNB1fsTKshhRU,i'm on fire,2019-11-01,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.588,0.587,0,-7.763,1,0.0323,0.0122,2.4e-05,0.244,0.397,123.018,195910,0,Autumn,2019,2010s,hardly recognizable
2evEUOudckFyYfg2XRsasP,oxygen,royse,44,3Nn3Y5gFENAMsvcTJrkgkW,oxygen,2019-11-01,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.789,0.583,1,-6.049,1,0.219,0.308,4.59e-06,0.104,0.291,89.991,243440,0,Autumn,2019,2010s,hardly recognizable
53hsN36AEPsBT0XEh7C2UP,hell no,two neighbors,27,07hAPLjvN3ZbzMbgx5jkuR,hell no,2019-11-01,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.671,0.588,7,-9.719,0,0.033,0.185,0.224,0.166,0.255,134.032,180133,2,Autumn,2019,2010s,hardly recognizable
5stPVcRqb4qixbafP9e8lt,hola - remix,dalex,91,65Pp2tO1Ul66KcCmmkRGWZ,hola (remix),2019-11-01,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520,69,Autumn,2019,2010s,hit
6TvNO32huOBlWG5o69i1v7,fresh kerias,feid,76,1KBjSVXv78mSvlJlm86MuX,fresh kerias,2019-11-01,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.741,0.584,8,-4.446,1,0.283,0.295,9.62e-05,0.152,0.734,186.096,272800,46,Autumn,2019,2010s,famous
56BAJvpaWgvr6C4wmc37iU,imaginaste - remix,jhay cortez,78,5C7oL5coBzncKolg2JmNUi,imaginaste (remix),2019-11-01,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.854,0.712,1,-5.325,1,0.0945,0.0436,0.0,0.338,0.601,89.975,246653,0,Autumn,2019,2010s,hardly recognizable
4saCqH8Jj0H3KzM29TRb7m,yoyo,marina yers,53,3ioRPT3iOuMHqTkPv8q4Dc,yoyo,2019-11-01,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.886,0.637,7,-7.654,1,0.0766,0.213,0.00747,0.0667,0.617,102.026,191941,0,Autumn,2019,2010s,hardly recognizable
